head_dim,head_layer,time_base,avg_time_base,time_head,avg_time_head,train_time,eval_time,psnr_avg
16,1,150.02492427825928,0.0014454660784108226,31.288728952407837,0.0006159077370998177,729.4266490936279,81.79102897644043,33.37077513694763
16,2,175.65140056610107,0.0016923730664428276,32.40083122253418,0.0006377990831388,794.1315786838531,79.57713317871094,33.713284997940065
16,3,179.21053290367126,0.0017266647355590255,32.71954822540283,0.0006440729163875285,805.2808351516724,79.24291682243347,33.83903372764588
32,1,165.3651738166809,0.001593266921829472,33.78531861305237,0.000665052235449152,807.1509673595428,83.38927006721497,33.87747131347656
32,2,181.35510182380676,0.0017473273130726155,32.69785761833191,0.000643645944338338,810.3770208358765,80.66267251968384,33.94009081840515
32,3,158.58637380599976,0.0015279542711821924,34.54504609107971,0.0006800072063754594,774.6919260025024,82.1858811378479,34.21350704193115
64,1,190.02257680892944,0.0018308370441172507,34.03968000411987,0.0006700592508832479,859.5722873210907,80.12168169021606,33.992554903030396
64,2,189.55509281158447,0.0018263329107966516,37.0752055644989,0.0007298125148028366,872.0239200592041,81.30712938308716,34.34056522369385
64,3,217.5936644077301,0.002096480050175644,39.67875337600708,0.0007810624471173221,923.4850926399231,79.46582770347595,34.530140981674194
