head_dim,head_layer,time_base,avg_time_base,time_head,avg_time_head,train_time,eval_time,psnr_avg
16,1,229.7630844116211,0.0022137304596938153,43.4206006526947,0.0008547194081355623,861.4153583049774,88.01876759529114,33.72767637252807
16,2,230.33780002593994,0.002219267752441853,45.02087330818176,0.000886220218266998,874.1353168487549,91.28183698654175,33.731871118545534
16,3,251.66226410865784,0.002424725543006627,46.813650608062744,0.0009215104153080203,904.4354839324951,97.38424134254456,34.08135617256165
32,2,268.4089276790619,0.002586076960006377,45.804787397384644,0.0009016512942143785,938.650144815445,84.45599412918091,34.400907325744626
32,3,285.26112365722656,0.0027484451648253838,48.702165365219116,0.0009586851708670916,903.4000203609467,90.61856079101562,34.56375793457031
64,1,270.119375705719,0.002602556852353011,46.57788681983948,0.0009168694872116588,861.447271823883,75.09589624404907,34.44419627189636
64,2,302.05393052101135,0.002910241165054546,49.598122358322144,0.000976321772373027,905.4544262886047,75.8628523349762,34.64747356414795
64,3,324.62307381629944,0.0031276912401608965,51.872761964797974,0.0010210972611719843,1064.578527212143,75.91263675689697,34.84929483413696
32,1,220.06163716316223,0.0021202585717618482,42.92793869972229,0.0008450215290982912,874.403431892395,76.13908267021179,33.89723821640015
